data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,std_temperatura_c,std_precipitacao_mm,std_umidade_pct,std_radiacao_mj_m2,std_vento_kmh
2027-04-04,-23.4,-46.7,19.768,3.097,81.982,16.537,14.364,2.076,4.569,5.874,3.929,2.568
2027-04-04,-23.4,-46.6,19.649,2.358,81.66,16.481,14.201,1.975,3.031,5.73,4.072,2.359
2027-04-04,-23.4,-46.5,19.115,2.26,82.312,15.892,14.2,2.012,3.235,5.411,4.694,2.54
2027-04-04,-23.4,-46.4,19.045,2.424,81.268,15.501,13.689,2.208,3.396,5.751,5.172,2.679
2027-04-05,-23.8,-46.8,18.947,1.839,81.37,15.154,13.691,2.111,2.828,5.422,5.268,2.73
2027-04-05,-23.8,-46.7,18.812,1.822,81.5,15.256,13.704,2.175,2.867,5.44,5.249,2.713
2027-04-05,-23.8,-46.6,19.585,2.297,82.629,15.53,13.914,1.904,2.882,5.285,4.286,2.383
2027-04-05,-23.8,-46.5,18.835,1.813,81.506,15.191,13.666,2.139,2.855,5.499,5.191,2.693
2027-04-05,-23.7,-46.8,18.853,1.931,81.828,14.938,13.537,2.106,2.931,5.224,5.229,2.695
2027-04-05,-23.7,-46.5,18.806,1.791,81.566,15.215,13.711,2.171,2.829,5.387,5.245,2.697
2027-04-05,-23.7,-46.4,18.879,1.834,81.768,15.08,13.489,2.112,2.752,5.404,5.307,2.566
2027-04-05,-23.6,-46.8,20.053,7.691,85.597,13.92,13.38,1.639,8.352,5.605,3.899,2.388
2027-04-05,-23.6,-46.4,19.817,2.927,82.093,16.44,14.227,2.009,4.716,5.28,3.816,2.416
2027-04-05,-23.6,-46.3,19.102,2.149,82.114,15.063,13.74,1.999,2.838,5.066,4.909,2.571
2027-04-05,-23.5,-46.8,18.927,1.918,81.324,15.029,13.768,2.136,2.909,5.187,5.163,2.626
2027-04-05,-23.5,-46.7,18.841,1.898,81.416,15.224,13.758,2.166,2.941,5.316,5.209,2.657
2027-04-05,-23.5,-46.6,18.86,1.878,81.373,15.247,13.733,2.17,2.939,5.325,5.236,2.669
2027-04-05,-23.5,-46.4,19.373,3.127,82.899,14.307,13.755,1.986,3.958,5.368,4.468,2.512
2027-04-05,-23.5,-46.3,19.271,2.148,81.592,15.227,13.944,1.958,2.979,5.187,4.785,2.553
2027-04-05,-23.4,-46.8,19.21,2.291,81.655,15.269,13.71,2.005,3.032,5.426,4.973,2.643
2027-04-05,-23.4,-46.7,19.736,2.967,82.516,16.05,14.277,1.979,4.45,5.478,3.895,2.553
2027-04-05,-23.4,-46.6,19.035,2.572,81.905,16.085,14.305,2.183,3.209,5.111,4.721,2.443
2027-04-05,-23.4,-46.5,18.886,2.37,82.145,14.804,13.653,2.097,2.999,5.23,5.047,2.58
2027-04-05,-23.4,-46.4,19.1,2.334,81.643,15.289,13.73,2.081,3.043,5.455,4.984,2.631
2027-04-06,-23.8,-46.8,18.896,1.728,81.337,15.246,13.673,2.092,2.753,5.443,5.277,2.673
2027-04-06,-23.8,-46.7,18.751,1.74,81.668,15.078,13.732,2.139,2.746,5.306,5.207,2.67
2027-04-06,-23.8,-46.6,19.172,2.319,82.435,14.73,13.777,1.938,2.862,4.929,4.791,2.509
2027-04-06,-23.8,-46.5,18.822,1.719,81.619,15.081,13.649,2.108,2.738,5.377,5.177,2.66
2027-04-06,-23.7,-46.8,19.095,1.687,81.374,15.076,13.67,2.003,2.66,5.348,5.114,2.623
2027-04-06,-23.7,-46.5,18.743,1.729,81.736,15.084,13.717,2.141,2.735,5.234,5.213,2.639
2027-04-06,-23.7,-46.4,18.844,1.746,81.797,14.994,13.457,2.145,2.696,5.332,5.257,2.567
2027-04-06,-23.6,-46.8,20.115,6.673,85.903,13.624,13.124,1.596,7.332,5.566,3.907,2.541
2027-04-06,-23.6,-46.4,19.199,2.797,82.951,14.671,13.682,1.967,3.186,5.079,4.567,2.457
2027-04-06,-23.6,-46.3,19.011,1.933,81.755,14.94,13.67,2.028,2.904,4.92,5.211,2.655
2027-04-06,-23.5,-46.8,18.916,1.762,81.231,15.232,13.748,2.162,2.806,5.364,5.148,2.643
2027-04-06,-23.5,-46.7,18.888,1.77,81.309,15.171,13.637,2.113,2.792,5.392,5.206,2.607
2027-04-06,-23.5,-46.6,18.886,1.77,81.248,15.205,13.714,2.163,2.791,5.324,5.255,2.656
2027-04-06,-23.5,-46.4,19.597,4.391,84.787,14.553,13.797,1.892,5.91,4.778,3.954,2.575
2027-04-06,-23.5,-46.3,18.9,1.955,81.743,14.877,13.571,2.119,2.932,5.114,5.23,2.637
2027-04-06,-23.4,-46.8,18.948,2.233,81.796,15.089,13.728,2.144,2.924,5.339,5.017,2.585
2027-04-06,-23.4,-46.7,19.521,2.7,82.192,15.989,14.316,2.003,3.718,5.42,3.976,2.43
2027-04-06,-23.4,-46.6,19.063,2.449,82.166,14.948,13.752,2.058,3.068,5.102,5.035,2.507
2027-04-06,-23.4,-46.5,19.228,2.216,81.654,15.207,13.892,1.964,3.021,5.179,4.757,2.595
2027-04-06,-23.4,-46.4,18.963,2.205,81.722,15.059,13.675,2.122,2.876,5.396,5.012,2.568
2027-04-07,-23.8,-46.8,18.87,1.725,81.387,15.181,13.601,2.117,2.755,5.456,5.25,2.657
2027-04-07,-23.8,-46.7,18.76,1.894,82.008,14.852,13.552,2.182,2.895,5.396,5.185,2.58
2027-04-07,-23.8,-46.6,19.215,2.233,82.027,14.936,14.045,1.923,2.896,5.093,4.875,2.583
2027-04-07,-23.8,-46.5,18.824,1.798,81.978,14.882,13.517,2.138,2.772,5.465,5.165,2.542
2027-04-07,-23.7,-46.8,18.938,1.88,81.775,15.004,13.396,2.089,2.843,5.484,5.293,2.548
2027-04-07,-23.7,-46.5,18.803,1.833,81.936,14.946,13.543,2.127,2.819,5.377,5.213,2.554
2027-04-07,-23.7,-46.4,18.92,1.795,81.837,14.918,13.453,2.092,2.749,5.332,5.184,2.504
2027-04-07,-23.6,-46.8,19.795,4.558,85.362,14.565,13.565,1.777,6.085,4.663,3.472,2.288
2027-04-07,-23.6,-46.4,19.304,2.339,82.286,15.158,13.939,1.902,3.114,4.962,4.524,2.449
2027-04-07,-23.6,-46.3,19.058,1.74,81.464,14.982,13.804,2.017,2.712,5.128,5.144,2.569
2027-04-07,-23.5,-46.8,18.882,1.796,81.242,15.184,13.715,2.176,2.834,5.353,5.233,2.649
2027-04-07,-23.5,-46.7,18.878,1.712,81.173,15.231,13.779,2.153,2.71,5.393,5.192,2.64
2027-04-07,-23.5,-46.6,18.843,1.766,81.308,15.205,13.771,2.155,2.792,5.307,5.212,2.645
2027-04-07,-23.5,-46.4,19.841,2.623,83.446,16.412,14.173,1.77,4.283,4.686,2.976,2.385
2027-04-07,-23.5,-46.3,19.081,1.948,81.667,14.843,13.562,2.036,2.886,5.34,5.095,2.468
2027-04-07,-23.4,-46.8,19.053,2.189,81.753,15.171,13.439,2.085,2.899,5.457,5.104,2.491
2027-04-07,-23.4,-46.7,19.228,2.866,82.618,14.682,13.7,1.989,3.337,4.864,4.575,2.5
2027-04-07,-23.4,-46.6,19.237,2.391,81.823,14.982,14.065,1.945,3.099,5.079,4.813,2.648
2027-04-07,-23.4,-46.5,19.094,2.247,81.897,15.084,13.287,2.064,2.93,5.58,5.081,2.493
2027-04-07,-23.4,-46.4,19.04,2.267,81.905,15.026,13.445,2.098,2.961,5.524,5.076,2.463
2027-04-08,-23.8,-46.8,18.861,1.817,81.622,14.63,13.412,2.07,2.788,5.674,4.947,2.949
2027-04-08,-23.8,-46.7,18.895,1.839,81.837,14.421,13.868,2.036,2.773,5.457,4.761,2.851
2027-04-08,-23.8,-46.6,19.146,2.267,82.278,14.544,13.419,1.894,2.89,4.961,4.775,2.556
2027-04-08,-23.8,-46.5,18.926,1.821,81.742,14.481,13.819,2.009,2.773,5.672,4.836,2.856
2027-04-08,-23.7,-46.8,18.979,1.772,81.669,14.615,13.417,1.974,2.754,5.699,4.921,2.92
2027-04-08,-23.7,-46.5,18.9,1.828,81.735,14.487,13.851,2.071,2.772,5.638,4.816,2.921
2027-04-08,-23.7,-46.4,18.918,1.845,81.75,14.465,13.739,2.035,2.778,5.476,4.916,2.872
2027-04-08,-23.6,-46.8,19.9,2.656,83.796,16.191,13.99,1.649,4.531,4.004,2.976,2.251
2027-04-08,-23.6,-46.4,19.005,2.109,82.127,14.609,13.573,1.964,2.765,4.82,4.659,2.755
2027-04-08,-23.6,-46.3,19.122,1.911,81.59,14.609,13.438,1.883,2.848,5.535,4.911,2.918
2027-04-08,-23.5,-46.8,18.829,1.786,81.074,14.851,13.705,2.118,2.831,5.539,4.936,3.053
2027-04-08,-23.5,-46.7,18.777,1.968,81.601,14.599,13.571,2.145,2.951,5.635,4.885,3.029
2027-04-08,-23.5,-46.6,18.776,1.899,81.544,14.735,13.638,2.141,2.875,5.619,4.935,3.038
2027-04-08,-23.5,-46.4,19.084,2.888,83.435,13.671,13.427,1.947,3.186,4.582,4.252,2.595
2027-04-08,-23.5,-46.3,19.106,1.889,81.656,14.369,13.697,1.901,2.795,5.526,4.783,2.777
2027-04-08,-23.4,-46.8,18.974,2.266,81.844,14.741,13.449,2.066,2.984,5.53,4.844,2.9
2027-04-08,-23.4,-46.7,19.157,2.216,82.497,14.985,13.744,1.866,2.866,4.769,4.236,2.557
2027-04-08,-23.4,-46.6,19.121,2.276,81.909,14.767,13.62,1.918,3.006,4.99,4.649,2.758
2027-04-08,-23.4,-46.5,19.056,2.34,81.848,14.68,13.396,2.014,3.016,5.782,4.787,2.915
2027-04-08,-23.4,-46.4,18.887,2.324,81.943,14.568,13.522,2.105,2.959,5.654,4.66,2.9
2027-04-09,-23.8,-46.8,18.965,1.83,81.579,14.176,13.806,1.89,2.78,5.475,4.499,2.908
2027-04-09,-23.8,-46.7,18.886,2.037,81.567,14.123,14.003,1.913,3.365,5.694,4.477,2.892
2027-04-09,-23.8,-46.6,18.932,2.417,82.693,14.116,13.859,1.81,3.39,4.816,4.193,2.674
2027-04-09,-23.8,-46.5,18.851,2.05,81.714,14.186,14.024,1.909,3.362,5.595,4.485,2.887
2027-04-09,-23.7,-46.8,18.971,1.81,81.456,14.264,13.758,1.863,2.768,5.626,4.55,2.863
2027-04-09,-23.7,-46.5,18.869,1.85,81.557,14.196,13.94,1.899,2.842,5.695,4.522,2.854
2027-04-09,-23.7,-46.4,18.905,2.077,81.589,14.164,13.899,1.89,3.365,5.441,4.521,2.87
2027-04-09,-23.6,-46.8,19.119,2.875,83.714,13.218,13.513,1.847,3.639,4.457,3.717,2.6
2027-04-09,-23.6,-46.4,19.065,1.919,81.667,14.299,13.835,1.817,2.781,4.724,4.563,2.681
2027-04-09,-23.6,-46.3,19.029,1.842,81.678,14.155,13.779,1.873,2.742,5.35,4.537,2.849
2027-04-09,-23.5,-46.8,18.897,2.005,81.318,14.278,13.928,1.992,2.981,5.622,4.521,2.857
2027-04-09,-23.5,-46.7,18.983,1.953,81.427,14.202,13.893,1.895,2.927,5.473,4.451,2.797
2027-04-09,-23.5,-46.6,18.911,1.926,81.509,14.194,13.935,1.964,2.87,5.498,4.505,2.84
2027-04-09,-23.5,-46.4,19.015,2.257,83.415,14.39,13.653,1.715,2.855,4.269,3.913,2.468
2027-04-09,-23.5,-46.3,19.014,2.113,81.581,14.203,13.921,1.853,3.385,5.421,4.497,2.805
2027-04-09,-23.4,-46.8,19.004,2.357,81.96,14.227,13.579,1.925,2.993,5.562,4.215,2.872
2027-04-09,-23.4,-46.7,19.041,2.246,81.745,14.484,13.442,1.898,2.942,4.926,4.467,2.828
2027-04-09,-23.4,-46.6,19.032,2.442,82.057,14.167,13.584,1.877,3.008,5.459,4.237,2.918
2027-04-09,-23.4,-46.5,19.0,2.401,81.906,14.296,13.643,1.916,3.022,5.652,4.261,2.885
2027-04-09,-23.4,-46.4,18.743,2.496,82.386,14.236,13.897,1.933,3.453,5.423,4.237,2.837
2027-04-10,-23.8,-46.8,18.876,2.011,81.34,14.307,13.928,1.905,3.374,5.648,4.536,2.92
2027-04-10,-23.8,-46.7,18.876,2.055,81.347,14.329,14.041,1.903,3.448,5.575,4.522,2.882
2027-04-10,-23.8,-46.6,18.992,2.459,82.585,14.242,13.841,1.778,3.708,4.789,4.188,2.624
2027-04-10,-23.8,-46.5,18.844,2.041,81.422,14.414,14.046,1.908,3.42,5.631,4.572,2.879
2027-04-10,-23.7,-46.8,19.147,1.847,80.692,15.183,13.841,1.913,3.417,5.606,4.278,3.045
2027-04-10,-23.7,-46.5,18.84,1.976,81.405,14.407,14.032,1.902,3.364,5.623,4.581,2.883
2027-04-10,-23.7,-46.4,19.076,1.904,81.021,15.076,13.831,1.964,3.455,5.391,4.306,2.978
2027-04-10,-23.6,-46.8,19.171,1.485,82.709,16.05,13.767,1.77,2.342,4.058,3.444,2.689
2027-04-10,-23.6,-46.4,19.057,1.834,81.819,14.109,13.584,1.786,2.745,4.787,4.604,2.58
2027-04-10,-23.6,-46.3,18.977,2.132,81.546,14.489,13.912,1.882,3.837,5.349,4.63,2.902
2027-04-10,-23.5,-46.8,18.926,2.142,81.126,14.269,14.021,1.892,3.477,5.658,4.526,2.856
2027-04-10,-23.5,-46.7,18.918,2.123,81.269,14.246,14.005,1.921,3.459,5.582,4.489,2.863
2027-04-10,-23.5,-46.6,18.919,2.047,81.307,14.157,14.032,1.891,3.396,5.548,4.534,2.863
2027-04-10,-23.5,-46.4,18.894,2.228,82.689,14.003,13.57,1.759,2.884,4.693,4.283,2.512
2027-04-10,-23.5,-46.3,18.957,2.132,81.485,14.222,13.886,1.867,3.422,5.524,4.55,2.795
2027-04-10,-23.4,-46.8,18.758,2.598,82.588,14.16,13.897,1.898,3.821,5.22,4.12,2.86
2027-04-10,-23.4,-46.7,18.972,2.043,81.92,14.346,13.867,1.852,2.818,4.833,4.472,2.715
2027-04-10,-23.4,-46.6,18.883,2.337,82.544,14.123,13.796,1.85,3.016,5.264,4.16,2.88
2027-04-10,-23.4,-46.5,18.813,2.586,82.396,14.406,13.945,1.861,3.825,5.387,4.17,2.83
2027-04-10,-23.4,-46.4,18.833,2.557,82.443,14.206,13.873,1.904,3.78,5.289,4.201,2.885
2027-04-11,-23.8,-46.8,19.101,1.812,80.429,15.425,13.901,1.974,3.473,5.537,4.232,3.057
2027-04-11,-23.8,-46.7,19.181,1.452,79.766,16.367,14.341,2.026,2.599,5.346,4.029,3.14
2027-04-11,-23.8,-46.6,19.224,2.266,82.077,14.97,13.705,1.796,3.578,4.926,3.869,2.738
2027-04-11,-23.8,-46.5,19.135,1.853,80.433,15.4,14.052,1.939,3.474,5.631,4.188,3.004
2027-04-11,-23.7,-46.8,18.744,1.982,81.344,14.785,13.549,2.013,3.397,5.567,4.649,3.037
2027-04-11,-23.7,-46.5,19.165,1.872,80.513,15.334,14.03,1.916,3.492,5.444,4.216,3.023
2027-04-11,-23.7,-46.4,18.994,1.8,80.767,15.538,13.441,2.044,3.431,5.346,4.33,3.133
2027-04-11,-23.6,-46.8,19.316,1.287,80.59,16.529,13.656,1.942,2.137,4.117,3.994,3.114
2027-04-11,-23.6,-46.4,19.018,1.972,81.456,14.356,13.837,1.858,3.289,5.278,4.545,2.935
2027-04-11,-23.6,-46.3,19.191,1.933,81.009,15.125,13.873,1.867,3.46,5.315,4.279,2.963
2027-04-11,-23.5,-46.8,18.908,2.136,80.904,14.594,14.135,1.881,3.512,5.683,4.511,2.835
2027-04-11,-23.5,-46.7,19.148,1.909,80.286,15.322,14.114,1.936,3.513,5.563,4.182,2.958
2027-04-11,-23.5,-46.6,19.125,1.926,80.467,15.221,14.055,1.947,3.505,5.499,4.165,2.96
2027-04-11,-23.5,-46.4,19.209,2.202,81.66,15.034,13.704,1.725,3.546,5.121,4.117,2.94
2027-04-11,-23.5,-46.3,19.37,1.247,79.572,16.698,14.318,1.966,2.226,5.087,3.662,3.15
2027-04-11,-23.4,-46.8,19.153,2.344,82.102,15.145,13.78,1.862,3.636,5.256,3.81,2.889
2027-04-11,-23.4,-46.7,18.983,2.108,81.537,14.25,13.741,1.791,3.051,5.355,4.62,2.885
2027-04-11,-23.4,-46.6,18.741,2.476,82.412,14.352,13.924,1.884,3.442,5.341,4.291,2.884
2027-04-11,-23.4,-46.5,18.897,2.67,82.31,14.779,13.871,1.899,4.322,5.402,4.198,2.81
2027-04-11,-23.4,-46.4,19.126,2.319,82.025,15.202,13.794,1.894,3.651,5.306,3.82,2.857
2027-04-12,-23.8,-46.8,19.183,1.654,79.787,16.491,13.45,2.054,3.329,5.979,4.566,2.949
2027-04-12,-23.8,-46.7,18.907,2.151,80.734,15.639,13.341,2.083,3.376,6.398,5.35,2.785
2027-04-12,-23.8,-46.6,19.401,1.529,80.5,16.645,13.654,1.991,2.305,4.801,3.391,3.173
2027-04-12,-23.8,-46.5,19.195,1.666,79.824,16.43,13.56,2.066,3.198,5.994,4.639,2.931
2027-04-12,-23.7,-46.8,19.1,1.767,80.367,15.489,13.792,2.024,3.473,5.438,4.211,3.088
2027-04-12,-23.7,-46.5,18.999,1.817,80.485,15.523,13.519,2.055,3.462,5.345,4.323,3.196
2027-04-12,-23.7,-46.4,18.769,2.055,81.086,15.023,13.626,2.021,3.898,5.726,4.685,2.993
2027-04-12,-23.6,-46.8,18.93,2.314,81.572,14.695,13.333,1.951,3.6,5.077,4.663,3.013
2027-04-12,-23.6,-46.4,19.278,1.914,80.782,15.195,13.843,1.883,3.467,5.219,4.271,3.043
2027-04-12,-23.6,-46.3,19.107,1.464,80.207,16.473,13.766,2.091,2.568,5.209,4.038,3.357
2027-04-12,-23.5,-46.8,19.158,1.432,79.667,16.329,14.28,2.028,2.597,5.122,4.03,3.147
2027-04-12,-23.5,-46.7,19.209,1.68,79.499,16.414,13.555,2.037,3.237,5.881,4.767,2.868
2027-04-12,-23.5,-46.6,19.221,1.736,79.538,16.487,13.548,2.051,3.308,5.934,4.757,2.895
2027-04-12,-23.5,-46.4,19.494,1.49,80.113,16.697,13.688,1.915,2.382,4.943,3.459,3.427
2027-04-12,-23.5,-46.3,18.995,2.478,80.811,15.194,13.347,2.069,3.741,6.415,5.346,2.764
2027-04-12,-23.4,-46.8,19.187,2.297,81.125,15.079,13.39,1.96,3.558,5.599,3.992,3.116
2027-04-12,-23.4,-46.7,18.928,2.28,81.473,14.453,13.927,1.878,3.536,5.41,4.556,2.923
2027-04-12,-23.4,-46.6,19.159,1.964,81.392,15.882,14.227,1.975,2.857,5.186,3.644,3.143
2027-04-12,-23.4,-46.5,19.458,1.575,80.387,16.461,13.989,1.989,2.455,5.252,3.076,3.229
2027-04-12,-23.4,-46.4,19.17,2.302,81.195,15.077,13.41,1.962,3.556,5.586,4.007,3.079
2027-04-13,-23.8,-46.8,18.899,2.109,80.791,15.281,13.315,2.074,3.266,6.35,5.186,2.799
2027-04-13,-23.8,-46.7,18.814,2.149,81.156,14.846,13.647,2.047,3.329,5.741,4.441,2.989
2027-04-13,-23.8,-46.6,18.768,2.348,81.555,14.604,13.427,2.07,3.645,5.62,4.713,3.223
2027-04-13,-23.8,-46.5,18.876,2.077,80.693,15.589,13.393,2.068,3.272,6.442,5.232,2.807
2027-04-13,-23.7,-46.8,19.018,1.737,80.245,15.986,13.41,1.998,3.155,6.163,4.764,2.868
2027-04-13,-23.7,-46.5,19.117,1.583,79.632,16.311,13.631,2.053,3.123,5.975,4.577,2.901
2027-04-13,-23.7,-46.4,18.977,1.821,80.628,15.489,13.583,2.05,3.498,5.354,4.276,3.094
2027-04-13,-23.6,-46.8,19.086,2.265,81.598,14.534,13.649,1.845,3.378,5.032,4.289,2.677
2027-04-13,-23.6,-46.4,19.321,1.131,79.785,16.858,13.869,2.009,2.069,4.664,3.646,3.393
2027-04-13,-23.6,-46.3,18.914,2.161,80.765,15.483,13.269,2.058,3.443,6.175,5.251,2.802
2027-04-13,-23.5,-46.8,18.899,2.12,80.495,15.579,13.331,2.036,3.358,6.272,5.35,2.742
2027-04-13,-23.5,-46.7,19.378,1.926,78.84,16.664,13.36,2.041,3.385,7.061,5.015,2.797
2027-04-13,-23.5,-46.6,18.94,2.135,80.428,15.443,13.411,2.054,3.348,6.364,5.293,2.781
2027-04-13,-23.5,-46.4,19.142,2.435,81.108,15.082,13.271,2.075,3.515,6.063,4.996,2.806
2027-04-13,-23.5,-46.3,18.896,2.562,81.68,14.742,13.452,2.074,4.244,5.74,4.315,2.973
2027-04-13,-23.4,-46.8,19.229,2.263,80.853,15.21,13.452,1.962,3.545,5.68,3.957,3.106
2027-04-13,-23.4,-46.7,19.206,1.629,80.527,16.537,14.284,2.017,2.44,5.218,3.445,3.264
2027-04-13,-23.4,-46.6,19.203,1.471,79.947,16.454,13.912,2.013,2.427,4.937,3.962,3.434
2027-04-13,-23.4,-46.5,19.009,2.366,80.968,15.302,13.227,2.023,3.396,6.298,4.983,2.798
2027-04-13,-23.4,-46.4,19.269,1.835,80.256,16.198,13.726,2.037,2.795,5.432,3.755,3.285
2027-04-14,-23.8,-46.8,18.714,2.023,81.091,14.602,13.621,2.019,3.408,5.674,4.609,3.013
2027-04-14,-23.8,-46.7,18.809,1.955,80.85,14.688,14.062,1.959,3.368,5.639,4.453,2.923
2027-04-14,-23.8,-46.6,19.013,2.2,81.621,15.106,13.868,1.906,3.545,5.395,3.964,3.015
2027-04-14,-23.8,-46.5,18.73,1.963,81.039,14.573,13.638,2.009,3.349,5.723,4.552,3.036
2027-04-14,-23.7,-46.8,18.948,1.77,80.406,15.247,13.332,1.943,2.931,6.315,4.662,2.864
2027-04-14,-23.7,-46.5,18.843,1.905,80.474,15.444,13.267,2.033,3.039,6.411,5.031,2.842
2027-04-14,-23.7,-46.4,18.712,1.938,81.181,14.825,13.63,2.004,3.353,5.534,4.649,2.988
2027-04-14,-23.6,-46.8,18.857,2.383,82.382,14.262,13.811,1.824,3.452,4.87,4.227,2.637
2027-04-14,-23.6,-46.4,18.93,2.148,80.825,15.084,13.322,2.012,3.287,6.085,4.99,2.779
2027-04-14,-23.6,-46.3,18.841,2.166,81.357,14.765,13.406,2.066,3.355,5.693,4.462,3.016
2027-04-14,-23.5,-46.8,18.969,1.726,79.789,15.74,13.629,1.926,2.999,5.944,4.586,2.766
2027-04-14,-23.5,-46.7,19.402,1.827,78.669,16.241,13.214,1.982,2.993,7.291,4.85,2.793
2027-04-14,-23.5,-46.6,18.95,1.797,79.792,15.664,13.555,1.976,3.132,6.225,4.641,2.781
2027-04-14,-23.5,-46.4,19.057,2.353,81.643,14.48,13.37,1.962,3.685,5.549,4.303,2.968
2027-04-14,-23.5,-46.3,19.084,2.503,81.615,14.789,13.56,2.012,4.237,5.592,4.129,2.806
2027-04-14,-23.4,-46.8,19.112,2.336,81.096,15.144,13.363,2.05,3.589,5.611,3.944,3.113
2027-04-14,-23.4,-46.7,18.761,2.394,81.476,14.621,13.516,2.031,3.673,5.38,4.606,3.19
2027-04-14,-23.4,-46.6,18.915,2.406,80.928,15.246,13.197,2.027,3.472,6.136,5.011,2.824
2027-04-14,-23.4,-46.5,18.826,2.507,81.812,14.824,13.471,2.068,3.851,5.689,4.249,2.943
2027-04-14,-23.4,-46.4,18.982,2.092,80.395,15.43,13.407,1.963,3.302,6.171,4.841,2.772
2027-04-15,-23.8,-46.8,18.872,1.958,80.755,14.765,14.013,1.892,3.402,5.598,4.449,2.849
2027-04-15,-23.8,-46.7,18.853,1.923,80.795,14.796,13.953,1.929,3.368,5.546,4.492,2.956
2027-04-15,-23.8,-46.6,18.948,2.28,81.525,14.866,13.386,1.995,3.933,5.521,4.505,2.991
2027-04-15,-23.8,-46.5,18.885,1.919,80.576,14.782,14.04,1.905,3.365,5.629,4.417,2.901
2027-04-15,-23.7,-46.8,18.918,1.678,80.122,15.738,13.405,1.983,2.927,6.189,4.502,2.82
2027-04-15,-23.7,-46.5,18.863,1.598,79.916,15.632,13.539,2.03,2.857,6.16,4.631,2.803
2027-04-15,-23.7,-46.4,18.845,1.891,80.891,14.81,13.959,1.951,3.344,5.556,4.496,2.894
2027-04-15,-23.6,-46.8,18.973,2.459,82.274,14.426,13.695,1.789,3.817,4.953,4.149,2.579
2027-04-15,-23.6,-46.4,18.809,1.987,81.178,14.828,13.603,1.984,3.405,5.509,4.594,3.014
2027-04-15,-23.6,-46.3,18.965,2.13,81.107,14.901,13.696,1.977,3.357,5.69,4.319,2.956
2027-04-15,-23.5,-46.8,19.036,1.496,79.418,15.84,13.479,1.919,2.827,5.968,4.669,2.76
2027-04-15,-23.5,-46.7,19.432,1.645,78.534,16.577,13.128,1.97,2.902,7.016,4.749,2.792
2027-04-15,-23.5,-46.6,18.975,1.656,79.686,15.713,13.554,1.938,2.995,6.069,4.637,2.751
2027-04-15,-23.5,-46.4,19.205,1.993,81.442,15.77,14.095,2.0,3.249,5.169,3.583,3.154
2027-04-15,-23.5,-46.3,19.014,2.48,81.624,14.784,13.654,2.019,4.245,5.603,4.04,2.859
2027-04-15,-23.4,-46.8,19.164,2.247,80.892,15.244,13.427,2.036,3.573,5.645,3.926,3.099
2027-04-15,-23.4,-46.7,19.156,2.29,81.616,15.141,13.92,1.902,3.639,5.359,3.769,3.016
2027-04-15,-23.4,-46.6,18.861,2.542,81.688,14.779,13.45,2.074,3.87,5.724,4.317,2.976
2027-04-15,-23.4,-46.5,18.942,2.431,81.582,14.89,13.683,2.001,3.794,5.607,4.099,2.899
2027-04-15,-23.4,-46.4,19.086,1.907,79.778,15.762,13.486,1.973,3.206,6.09,4.514,2.904
2027-04-16,-23.8,-46.8,18.813,2.004,80.955,14.667,13.892,1.958,3.469,5.673,4.481,2.895
2027-04-16,-23.8,-46.7,18.773,1.934,80.817,14.676,13.954,1.956,3.389,5.683,4.507,2.906
2027-04-16,-23.8,-46.6,18.934,2.226,81.507,14.715,13.742,1.953,3.399,5.487,4.277,2.926
2027-04-16,-23.8,-46.5,18.764,1.958,80.901,14.561,13.882,1.948,3.385,5.71,4.525,2.925
2027-04-16,-23.7,-46.8,18.91,1.532,79.972,15.66,13.372,1.984,2.537,6.283,4.597,2.812
2027-04-16,-23.7,-46.5,18.909,1.443,79.791,15.629,13.419,1.985,2.419,6.047,4.627,2.839
2027-04-16,-23.7,-46.4,18.828,1.893,80.917,14.692,13.926,1.962,3.357,5.563,4.473,2.931
2027-04-16,-23.6,-46.8,19.216,2.316,81.736,15.004,13.857,1.774,3.695,5.262,3.762,2.906
2027-04-16,-23.6,-46.4,18.949,2.027,81.033,14.678,13.935,1.945,3.467,5.495,4.439,2.905
2027-04-16,-23.6,-46.3,18.839,2.098,81.093,14.615,13.927,1.982,3.541,5.608,4.5,2.895
2027-04-16,-23.5,-46.8,19.298,1.471,78.368,16.606,13.112,2.028,2.607,6.639,4.645,2.57
2027-04-16,-23.5,-46.7,19.557,1.481,78.013,16.692,13.034,1.897,2.779,6.966,4.497,2.805
2027-04-16,-23.5,-46.6,19.097,1.406,79.347,15.878,13.438,1.908,2.502,5.992,4.573,2.795
2027-04-16,-23.5,-46.4,18.758,2.04,81.569,14.425,13.437,2.019,3.441,5.239,4.638,2.989
2027-04-16,-23.5,-46.3,18.977,2.374,81.585,14.818,13.689,1.982,3.847,5.508,4.067,2.829
2027-04-16,-23.4,-46.8,18.946,2.462,81.18,14.916,13.363,2.05,4.014,5.768,4.397,2.994
2027-04-16,-23.4,-46.7,19.083,2.313,81.281,15.059,13.422,2.069,3.599,5.443,4.002,3.147
2027-04-16,-23.4,-46.6,18.955,2.505,81.672,14.697,13.678,1.999,3.851,5.612,4.138,2.927
2027-04-16,-23.4,-46.5,18.913,2.508,81.681,14.741,13.728,2.008,3.849,5.616,4.216,2.887
